mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
0.8285172939300537,0.15414772019989784,0.010534191131591797,0.0031153328712277967,1.0,0.01,7,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-1399013632.0,-1200504832.0,-1742899072.0,-809905728.0,-852096000.0,-1200883852.8,348583680.40973765,52,-366288992.0,-380071680.0,-411164736.0,-395388128.0,-398913632.0,-390365433.6,15598375.162457937,0.7943617105484009,0.7726345062255859,0.7608211040496826,0.8487300872802734,0.8304064869880676,0.801390779018402,0.033481788994173416,52,0.9363408088684082,0.9379410743713379,0.9269360899925232,0.9353256821632385,0.9356471300125122,0.934438157081604,0.0038580005258634785
0.10453944206237793,0.010056697212856687,0.005306529998779297,0.0011905223457013198,1.0,0.1,3,1,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",-1185652992.0,-1409795456.0,-1022435392.0,-592190656.0,-630347136.0,-968084326.4,316468433.12450546,18,-273637408.0,-257115104.0,-263062432.0,-275216672.0,-273942240.0,-268594771.2,7214744.828687163,0.8257231712341309,0.7329965829849243,0.8596906661987305,0.8893937468528748,0.8745414018630981,0.8364691138267517,0.05587807497194888,19,0.9524432420730591,0.9580177068710327,0.9532538056373596,0.954982340335846,0.9558075666427612,0.9549009323120117,0.0019644930298065343
0.11707706451416015,0.03615057629012884,0.007513809204101563,0.0035337319207585606,1.0,0.1,3,1,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-1195149952.0,-1336015232.0,-1050493632.0,-637281792.0,-664486080.0,-976685337.6,281053577.91301477,21,-276212544.0,-256473664.0,-258477808.0,-293997824.0,-284574272.0,-273947222.4,14592604.392029185,0.8243272304534912,0.7469699382781982,0.8558402061462402,0.8809718489646912,0.8677466511726379,0.8351711750030517,0.047923108256041486,24,0.9519956707954407,0.9581224322319031,0.9540685415267944,0.9519102573394775,0.9540923833847046,0.954037857055664,0.0022532143396240545
0.22641892433166505,0.0211232623409675,0.0072540283203125,0.003132996262428426,1.0,0.1,3,1,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-1173713920.0,-1284440064.0,-1007451328.0,-542340736.0,-569110080.0,-915411225.6,306750719.5131616,6,-164903024.0,-151895088.0,-158827024.0,-163064096.0,-166121392.0,-160962124.8,5164045.298598779,0.8274780511856079,0.7567378282546997,0.8617469668388367,0.898704469203949,0.8867294788360596,0.8462793588638305,0.050980439720831945,6,0.9713407158851624,0.9751982688903809,0.9717764258384705,0.9733273386955261,0.9732012152671814,0.9729687929153442,0.0013583454944603476
0.16279106140136718,0.008608716724254104,0.009106731414794922,0.003747480371544969,1.0,0.1,3,1,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-1194421760.0,-1322270848.0,-1036247104.0,-597372608.0,-600207936.0,-950104051.2,300821094.82992184,15,-182026000.0,-175411136.0,-164190656.0,-192687296.0,-176659712.0,-178194960.0,9283661.596885057,0.8244342803955078,0.7495729923248291,0.8577952980995178,0.888425886631012,0.8805400133132935,0.840153694152832,0.050446900884633834,15,0.9683648347854614,0.9713584780693054,0.970823347568512,0.9684817790985107,0.9715011715888977,0.9701059222221374,0.0013928059751103282
0.12421717643737792,0.027849991465939007,0.009214544296264648,0.00406842782381039,1.0,0.1,3,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-993991424.0,-1389840640.0,-1249530624.0,-638340800.0,-618841600.0,-978109017.6,312397307.0236045,22,-277342272.0,-281391456.0,-295311872.0,-316011392.0,-295288672.0,-293069132.8,13564702.55219312,0.8538951277732849,0.7367758750915527,0.8285262584686279,0.8807740211486816,0.8768312931060791,0.8353605151176453,0.05270935806156328,23,0.9517993330955505,0.9540538191795349,0.9475231170654297,0.9483094811439514,0.952363908290863,0.9508099317550659,0.0024888538635934516
0.09496002197265625,0.01058169312632598,0.007203578948974609,0.004536432353102664,1.0,0.1,3,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-1032790208.0,-1207298688.0,-1124413184.0,-615549760.0,-632553344.0,-922521036.8,249932257.8176445,8,-281292192.0,-268590784.0,-275676480.0,-305043968.0,-310726432.0,-288265971.2,16614543.943963198,0.8481922149658203,0.7713477611541748,0.845696210861206,0.8850308656692505,0.8741022348403931,0.8448738574981689,0.03971059796133741,9,0.9511128664016724,0.9561439156532288,0.9510123133659363,0.9501034021377563,0.9498735070228577,0.9516492009162902,0.002299492278600177
0.1928330898284912,0.03321971427683342,0.005397176742553711,0.0014999200009877009,1.0,0.1,3,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-1004148288.0,-1244169472.0,-1225495168.0,-612006976.0,-554964224.0,-928156825.6,294371272.44168395,10,-169572432.0,-169284800.0,-180827888.0,-196525376.0,-179437952.0,-179129689.6,9938328.158288065,0.8524022102355957,0.7643647789955139,0.8318246603012085,0.8856925368309021,0.8895449042320251,0.844765818119049,0.045541800579249406,10,0.9705291986465454,0.9723588228225708,0.9678668975830078,0.9678540229797363,0.9710530042648315,0.9699323892593383,0.0017936221190180159
0.19242987632751465,0.026689011054384867,0.005004215240478516,0.0010999470683635225,1.0,0.1,3,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-978103872.0,-1151468416.0,-1118078592.0,-578367744.0,-591583936.0,-883520512.0,250641082.17322826,1,-180028384.0,-175841888.0,-177010320.0,-204469440.0,-190381568.0,-185546320.0,10760585.559332948,0.8562304377555847,0.7819215655326843,0.8465654850006104,0.8919755220413208,0.8822564482688904,0.8517898917198181,0.03865667298449127,1,0.9687119722366333,0.9712881445884705,0.9685452580451965,0.966554582118988,0.9692875742912292,0.9688775062561035,0.0015174386244560473
0.20022668838500976,0.01093109191965824,0.008144617080688477,0.005130034138557364,1.0,0.1,5,1,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",-1625136256.0,-1416514432.0,-1227179008.0,-534456640.0,-647284160.0,-1090114099.2,428118264.4456324,40,-84047848.0,-85814256.0,-97553672.0,-90026072.0,-98977872.0,-91283944.0,6039318.361704606,0.7611244320869446,0.7317240238189697,0.8315936326980591,0.900177001953125,0.8711704015731812,0.8191578984260559,0.06393216522374941,40,0.9853929281234741,0.9859880805015564,0.9826647043228149,0.9852742552757263,0.9840328693389893,0.9846705675125123,0.0011876220223893525
0.20173244476318358,0.012718383103427145,0.005122041702270508,0.0010638984673565243,1.0,0.1,5,1,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-1605570432.0,-1284721792.0,-1315869568.0,-512715680.0,-716620736.0,-1087099641.6,406785867.22984034,39,-85752072.0,-82098328.0,-85145240.0,-85266176.0,-90996696.0,-85851702.4,2877868.4832678232,0.7640003561973572,0.7566844820976257,0.8194225430488586,0.9042376279830933,0.8573702573776245,0.8203430533409118,0.05592329397757885,39,0.9850967526435852,0.9865947961807251,0.9848697185516357,0.9860528707504272,0.9853203892707825,0.9855869054794312,0.0006416549042733445
0.4564861297607422,0.03671040347851812,0.00525975227355957,0.00020580691686355646,1.0,0.1,5,1,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-1615826432.0,-1398537216.0,-1210802304.0,-518886976.0,-627092544.0,-1074229094.4,430230551.81708926,37,-27127272.0,-28653032.0,-32357778.0,-32255396.0,-32137576.0,-30506210.8,2190926.8109501423,0.762492835521698,0.7351287603378296,0.8338409662246704,0.9030849933624268,0.8751891255378723,0.8219473361968994,0.06423670094659481,38,0.9952853918075562,0.9953214526176453,0.9942499995231628,0.994723916053772,0.9948155283927917,0.9948792576789856,0.00039614127865655034
0.4376526355743408,0.03701176164702467,0.0058517932891845705,0.0006832317654894454,1.0,0.1,5,1,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-1585619456.0,-1261890176.0,-1310863104.0,-513193504.0,-709042688.0,-1076121785.6,400209088.27735615,38,-37130084.0,-37305504.0,-33239280.0,-37984868.0,-39580904.0,-37048128.0,2091540.9808173494,0.7669329047203064,0.761008620262146,0.8201096057891846,0.9041483998298645,0.858878493309021,0.8222156047821045,0.054523494773139225,37,0.9935469627380371,0.993908703327179,0.9940933585166931,0.9937867522239685,0.9936147928237915,0.9937901139259339,0.00019793535206452312
0.17989959716796874,0.0249672263294039,0.005305290222167969,0.0012512753274089184,1.0,0.1,5,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-983228864.0,-1407755136.0,-1417554944.0,-595108800.0,-575430720.0,-995815692.8,370136749.9774619,26,-98576096.0,-113649456.0,-136118656.0,-134881088.0,-114268176.0,-119498694.4,14227917.576730976,0.8554770946502686,0.7333829998970032,0.8054682016372681,0.8888487219810486,0.8854714632034302,0.8337296962738037,0.05840622968295266,28,0.982867956161499,0.9814431071281433,0.9758117198944092,0.9779372811317444,0.9815661907196045,0.9799252510070801,0.0026278982632661546
0.1771306037902832,0.02932703624926848,0.004325580596923828,0.00041262120360094736,1.0,0.1,5,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-1113741568.0,-1268313728.0,-1488036608.0,-512857248.0,-628711296.0,-1002332089.6,373696481.38753545,30,-98904888.0,-92291768.0,-107709200.0,-102848832.0,-97968000.0,-99944537.6,5143488.366342888,0.8362933397293091,0.7597920298576355,0.7957959771156311,0.9042112231254578,0.8748669624328613,0.834191906452179,0.0520983107886297,26,0.9828108549118042,0.9849303960800171,0.9808601140975952,0.9831768274307251,0.9841957688331604,0.9831947922706604,0.0013865588674494952
0.39717602729797363,0.0939507289817074,0.006198692321777344,0.0007481986102011689,1.0,0.1,5,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-984239744.0,-1324404864.0,-1399781120.0,-577879104.0,-539558464.0,-965172659.2,360399663.13590914,17,-36439908.0,-41975160.0,-54822212.0,-54431028.0,-45158360.0,-46565333.6,7150086.730620087,0.8553285598754883,0.749168872833252,0.8079073429107666,0.8920667767524719,0.8926111459732056,0.8394165396690368,0.05475833606219635,16,0.99366694688797,0.9931461811065674,0.9902580976486206,0.9910966157913208,0.992715060710907,0.9921765804290772,0.0012882684865519497
0.29436330795288085,0.057038332512198114,0.005706691741943359,0.0004014109283907098,1.0,0.1,5,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-1114173440.0,-1233219840.0,-1462866816.0,-507678080.0,-632232832.0,-990034201.6,362990284.88584006,25,-40736288.0,-41298960.0,-46459064.0,-45347352.0,-41075912.0,-42983515.2,2416355.5267026746,0.8362298011779785,0.7664384841918945,0.7992500066757202,0.9051785469055176,0.8741660714149475,0.8362525820732116,0.04986265269744189,20,0.9929202198982239,0.9932566285133362,0.9917442202568054,0.9925824403762817,0.9933736324310303,0.9927754282951355,0.0005849787691297824
0.34568562507629397,0.04241561210796562,0.010057306289672852,0.0081065432637305,1.0,0.1,7,1,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",-1632728704.0,-1575568384.0,-1358789632.0,-554557504.0,-677062848.0,-1159741414.4,455077004.8175594,50,-18906832.0,-26108194.0,-29502042.0,-25246250.0,-25233320.0,-24999327.6,3427484.4248199053,0.7600083947181702,0.7016005516052246,0.8135325908660889,0.8964226841926575,0.8652434945106506,0.8073615431785583,0.07035338935117776,50,0.9967141151428223,0.9957370162010193,0.9947574734687805,0.9958704113960266,0.9959293603897095,0.9958016753196717,0.00062419754296276
0.4193732738494873,0.06756306693215464,0.005605936050415039,0.000802756665826085,1.0,0.1,7,1,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-1755180032.0,-1497253888.0,-1379685120.0,-640332096.0,-841212544.0,-1222732736.0,416711938.6656755,57,-17481120.0,-21151536.0,-20888456.0,-21083176.0,-21546524.0,-20430162.4,1489963.3522550277,0.7420095205307007,0.7164326906204224,0.8106651306152344,0.880402147769928,0.8325725793838501,0.796416413784027,0.05986886295890256,57,0.9969618916511536,0.9965463280677795,0.9962881207466125,0.9965513944625854,0.9965240955352783,0.9965743660926819,0.00021723416498631984
0.7108125209808349,0.053293925749239975,0.008304166793823241,0.0018234488690719584,1.0,0.1,7,1,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-1629712000.0,-1563138304.0,-1362272896.0,-548949760.0,-663309568.0,-1153476505.6,456932200.8133577,47,-2240236.75,-3336702.25,-3637167.25,-3444450.75,-3235875.0,-3178886.4,487803.7453636349,0.7604518532752991,0.7039546966552734,0.813054621219635,0.8974700570106506,0.8679808378219604,0.8085824131965638,0.07030319563487791,47,0.9996106624603271,0.9994551539421082,0.9993536472320557,0.9994365572929382,0.9994779825210571,0.9994668006896973,8.327695618177206e-05
0.6175260543823242,0.041085866624270065,0.008201789855957032,0.001938025361710295,1.0,0.1,7,1,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-1754708224.0,-1490300160.0,-1376302464.0,-639396416.0,-838429568.0,-1219827366.4,416197522.5491482,55,-3090608.0,-4941259.5,-4222528.5,-4420909.0,-4948495.5,-4324760.1,679991.864121579,0.7420789003372192,0.7177497148513794,0.8111293315887451,0.8805769085884094,0.8331265449523926,0.7969322800636292,0.059643569418496675,56,0.9994628429412842,0.9991931915283203,0.9992496371269226,0.999276876449585,0.9992017149925232,0.999276852607727,9.795705647534209e-05
0.30638461112976073,0.03552297715253852,0.006605672836303711,0.0013521778451520722,1.0,0.1,7,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-1081724928.0,-1332380288.0,-1371017856.0,-536248224.0,-609261056.0,-986126470.4,352587613.8385986,23,-28049218.0,-49474884.0,-63324460.0,-62111884.0,-57994084.0,-52190906.0,13009662.401775936,0.8409993648529053,0.747658371925354,0.8118545413017273,0.899842381477356,0.8787381649017334,0.8358185648918152,0.05350602936854337,22,0.9951251745223999,0.9919216632843018,0.988747239112854,0.9898402690887451,0.9906443953514099,0.9912557482719422,0.0021948054230001342
0.26543197631835935,0.023261767568486233,0.005801200866699219,0.0017208713938795992,1.0,0.1,7,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-1271180672.0,-1398450816.0,-1542352768.0,-587690560.0,-667704000.0,-1093475763.2,390686485.30367684,41,-22810264.0,-31324198.0,-49149880.0,-37478784.0,-40112660.0,-36175157.2,8805668.382104754,0.8131516575813293,0.7351451516151428,0.7883421182632446,0.8902342319488525,0.8671061992645264,0.8187958717346191,0.05548704044469464,41,0.9960356950759888,0.9948853254318237,0.9912660717964172,0.9938695430755615,0.9935290217399597,0.9939171314239502,0.0015878742085609918
0.4626311779022217,0.060314932207209994,0.007997846603393555,0.0011840504157869614,1.0,0.1,7,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-1067279616.0,-1317597952.0,-1479428480.0,-530145344.0,-601663680.0,-999223014.4,378068479.6017039,28,-4753094.5,-11280761.0,-17989598.0,-18010738.0,-14777298.0,-13362297.9,4969372.312684596,0.843122661113739,0.7504580020904541,0.7969772815704346,0.9009822607040405,0.8802502751350403,0.8343580961227417,0.05487848408138648,25,0.9991739392280579,0.9981580376625061,0.9968032240867615,0.9970539808273315,0.9976161122322083,0.9977610588073731,0.00084761305158638
0.4239102840423584,0.07486849527630858,0.0072704792022705075,0.0012387464406459104,1.0,0.1,7,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-1262641024.0,-1376876160.0,-1604602752.0,-583432768.0,-664991232.0,-1098508787.2,403435165.2558396,42,-5654423.5,-8826587.0,-19897114.0,-9397845.0,-12380995.0,-11231392.9,4830401.31206746,0.8144068717956543,0.7392312288284302,0.7797995805740356,0.8910294771194458,0.8676460981369019,0.8184226512908935,0.05563065403980375,42,0.9990172982215881,0.998558759689331,0.9964643120765686,0.9984627962112427,0.9980027079582214,0.9981011748313904,0.0008795966568700335
