mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stacking__final_estimator__fit_intercept,param_stacking__gbr__n_estimators,param_stacking__lasso__alpha,param_stacking__ridge__alpha,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
15.677722787857055,0.5314521662399937,0.04086322784423828,0.02569716091085846,True,300,0.001,1.0,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 1.0}",-892823309.6724544,-1267796342.445395,-1541515299.0928998,-627972315.2003556,-476434935.0056121,-961308440.2833436,395342973.80927205,20,-165424071.65675637,-169390577.46388286,-377014568.05332893,-191129838.30226454,-139204605.96932894,-208432732.28911233,85890387.9447376,0.8687656634981842,0.7598900311099873,0.7884570660917529,0.8827106208446639,0.905174666548367,0.8409996096185912,0.05651315376724087,16,0.9712501371026576,0.9723415518182408,0.9330045414193145,0.9687365616472126,0.9775434648887344,0.964575251375232,0.016044128608792764
11.65951976776123,1.0644833267521148,0.0476686954498291,0.021769374858894214,True,300,0.001,10.0,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 10.0}",-895370321.4225363,-1281073919.2776837,-1700033030.352004,-616189408.0249987,-483420351.84895486,-995217406.1852356,445880454.5389323,67,-166774447.84459898,-160154423.70559528,-447764399.8483021,-190336263.23843166,-141154750.7561791,-221236857.07862145,114350282.7039174,0.8683912832669972,0.7573753696825958,0.7667035966537508,0.8849113705175243,0.9037843518741064,0.8362331943989949,0.061676231836444106,65,0.9710154485844058,0.9738496503438321,0.9204323019695644,0.9688663680934839,0.9772288668582095,0.962278527169899,0.021110393438574526
11.92961082458496,0.5305844416287893,0.029954814910888673,0.009350214124494202,True,300,0.01,0.01,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 0.01}",-928197589.7688954,-1286649232.698569,-1371360155.9708018,-742596544.5665472,-517723112.5079538,-969305327.1025534,322294416.49554634,47,-123489205.34982036,-153895587.8824922,-277877983.62877816,-150076956.37522975,-105827171.46666956,-162233380.94059798,60454517.10439185,0.8635660678700314,0.7563194521923633,0.8118075435192604,0.8613017077873582,0.8969570382604168,0.8379903619258859,0.04905156873081927,53,0.978538203735695,0.9748716061626459,0.9506211045403082,0.9754516525756126,0.9829279241500759,0.9724820982328677,0.011297988664546503
12.832839679718017,0.9808190808078885,0.045844745635986325,0.03837653787509957,True,300,0.01,0.1,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 0.1}",-902080508.3844607,-1277996541.1903207,-1399683603.7819302,-672966509.4060174,-494274199.8786601,-949400272.5282778,345405591.6343942,8,-150199940.0997113,-161252484.28518885,-292993020.68832254,-175892672.268853,-123122325.71940918,-180692088.61229697,58747733.027297735,0.8674049661265157,0.7579581992208118,0.8079207022716328,0.8743068409705577,0.90162409937575,0.8418429615930536,0.051900822749387725,7,0.9738960137916581,0.9736703567131247,0.9479351636640793,0.9712289312593471,0.980137863892896,0.969373665864221,0.01111604721562673
11.760666275024414,1.2627998249489647,0.027206611633300782,0.008432973504819493,True,300,0.01,1.0,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 1.0}",-892820272.560857,-1267805822.808866,-1545957066.9094234,-623520154.5103215,-476438889.5272648,-961308441.2633464,397402742.4375981,21,-165421443.92554313,-169378996.03380093,-379773415.63859,-191123104.68345553,-139193715.5742324,-208978135.17112437,86976976.6488016,0.8687661099172248,0.7598882356088473,0.7878475200196513,0.8835421720939691,0.9051738794758691,0.8410435834231123,0.05675099122751082,13,0.9712505937889873,0.9723434428583954,0.9325142944241305,0.9687376630768919,0.9775452217310326,0.9644782431758875,0.01623766427249387
13.053242778778076,0.6693733415129748,0.042803621292114256,0.022686189067341715,True,300,0.01,10.0,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 10.0}",-895369197.5612419,-1281079403.1565945,-1700910570.9225156,-616324790.5147706,-483419918.47552806,-995420776.1261301,446135778.58622867,68,-166772069.77718058,-160154559.16189384,-448239438.7366573,-190334180.32589194,-141149576.782852,-221329964.9568951,114539544.96527752,0.8683914484611512,0.757374331082033,0.7665831713118689,0.8848860844853387,0.9037844381288638,0.8362038946938511,0.06169970712223688,66,0.9710158618804368,0.9738496282262441,0.9203478875971083,0.968866708799092,0.9772297015253736,0.9622619576056509,0.021144031363569914
13.488457250595093,0.3088514283890285,0.14875288009643556,0.1144678889906829,True,300,0.1,0.01,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.1, 'stacking__ridge__alpha': 0.01}",-928102343.2597142,-1286723179.5938783,-1371766800.126545,-696725268.7863479,-517923900.010398,-960248298.3553766,329260367.57957363,18,-123475571.28028543,-153808064.69978002,-278054608.64661634,-149414260.71786416,-105758451.69122967,-162102191.40715513,60566281.00567146,0.8635800679664682,0.7563054472720635,0.8117517395335243,0.8698693043630228,0.8969170753180018,0.839684726890616,0.04997998359590154,35,0.978540573267686,0.9748858971311873,0.9505897182887689,0.9755600508509146,0.9829390100479832,0.972503049917308,0.011318818583849614
12.041685438156128,0.5464888882339727,0.03782763481140137,0.023155509682087183,True,300,0.1,0.1,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.1, 'stacking__ridge__alpha': 0.1}",-901260894.5642928,-1277613882.0820735,-1404167340.2362156,-651150798.0376602,-494440164.3582283,-945726615.855694,350065316.5830798,2,-151064058.6586452,-161235274.72891164,-295334352.8859811,-175682184.947147,-122740357.05402313,-181211245.65494162,59634539.03299008,0.8675254395446179,0.7580306716388971,0.807305396821879,0.8783814652498306,0.9015910672952709,0.8425668081100991,0.052496117222121705,2,0.9737458343779393,0.9736731667255094,0.9475191091198696,0.9712633610347534,0.9801994832099145,0.9692801908935973,0.011277843737610753
10.487474298477172,0.8989289734094515,0.02120828628540039,0.0024209266809384704,True,300,0.1,1.0,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.1, 'stacking__ridge__alpha': 1.0}",-892785305.1360338,-1267932677.4599078,-1550478356.601454,-621816152.276776,-476445693.0408098,-961891636.9029963,399043914.84067047,23,-165393242.083617,-169235881.72406286,-382572661.557315,-191052437.92785153,-139122622.43065733,-209475369.14470077,88106794.60690236,0.8687712497099993,0.7598642104044077,0.7872270611198504,0.8838604367040708,0.9051725253655948,0.8409790966607845,0.05692260619661978,17,0.9712554951257801,0.9723668108625619,0.9320168686483218,0.968749222160377,0.9775566905015072,0.9643890174597096,0.01643866612685641
11.607608938217163,1.231414002096409,0.041110801696777347,0.018297829839554712,True,300,0.1,10.0,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 0.1, 'stacking__ridge__alpha': 10.0}",-895360931.5126121,-1281141314.7395265,-1701822099.0712233,-616379525.650959,-483414488.3705339,-995623671.8689711,446424356.45422035,70,-166750846.06530884,-160145020.99584624,-448736057.3971661,-190315666.8422007,-141117860.43679744,-221413090.34746385,114744797.10678746,0.8683926634713282,0.7573626055487166,0.766458081837226,0.8848758613433527,0.9037855188882266,0.83617494621777,0.061729694955858345,68,0.971019550453692,0.9738511856379687,0.920259638500867,0.9688697370816522,0.9772348180172727,0.9622469859382907,0.02118040899894275
13.553320360183715,2.0533628504821357,0.16646604537963866,0.2100442657019291,True,300,1.0,0.01,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 1.0, 'stacking__ridge__alpha': 0.01}",-928757006.7347366,-1287571280.4347236,-1374679476.260314,-637296527.6099285,-518726728.11539596,-949406203.8310198,340157794.3870608,9,-122813916.53731354,-154667465.85599017,-286957296.49821866,-146783281.12506792,-106229892.3192827,-163490370.4671746,64084925.78703952,0.8634838402741065,0.7561448241027947,0.8113520314960987,0.8809690932993256,0.8967572876173793,0.841741415357941,0.05155304267330475,8,0.9786555654991992,0.9747455723108681,0.9490077113697831,0.9759904047351509,0.9828629570830469,0.9722524421996095,0.011950636695182827
14.736152505874633,1.0000444899643022,0.0337860107421875,0.01355481295204594,True,300,1.0,0.1,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 1.0, 'stacking__ridge__alpha': 0.1}",-900454924.4093273,-1283237529.4154224,-1438669265.6128066,-659944620.5767698,-496739269.091206,-955809121.8211063,358248042.70655984,14,-149080491.60628107,-157019239.07378724,-306710219.0433788,-166803336.0186923,-119342108.02188115,-179791078.7528041,65410892.88659047,0.8676439075072946,0.7569656001119874,0.8025706799339296,0.8767390011458434,0.9011334741237242,0.8410105325645558,0.0531823300936557,15,0.9740905682502954,0.9743615698553977,0.9454976186138062,0.9727156897165757,0.9807476899174133,0.9694826272706978,0.012309932333695334
13.507666397094727,2.118130437371651,0.02635226249694824,0.005029030134880556,True,300,1.0,1.0,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 1.0, 'stacking__ridge__alpha': 1.0}",-892613203.5522445,-1269500041.4421592,-1561554262.3888614,-623166336.3944778,-476545010.1518924,-964675770.7859272,402312096.90267473,35,-164993515.25408328,-167928441.82844275,-387583778.80592597,-189941487.62013122,-138522502.45700702,-209793945.19311807,90380044.7578379,0.8687965465821965,0.7595673648430047,0.7857071088966463,0.8836082563880322,0.9051527581791777,0.8405664069778116,0.057256136364508124,21,0.9713249656171686,0.9725802923864175,0.9311263935141493,0.9689309422244283,0.9776535020629165,0.964323219161016,0.016841380577542676
11.832228422164917,1.9445624929791783,0.04300994873046875,0.037961379423727425,True,300,1.0,10.0,"{'stacking__final_estimator__fit_intercept': True, 'stacking__gbr__n_estimators': 300, 'stacking__lasso__alpha': 1.0, 'stacking__ridge__alpha': 10.0}",-895338596.7790879,-1280666493.0389035,-1702118927.9265287,-616276038.300881,-483382788.8435342,-995556568.9777873,446483455.42484117,69,-166687694.973249,-160020461.09607124,-449009804.4190661,-190059745.26036835,-140907628.03029063,-221337066.75580907,114915900.46166247,0.8683959464097362,0.7574525327869865,0.7664173478614056,0.8848951901684415,0.9037918280775767,0.8361905690608292,0.06172072167574779,67,0.9710305257925309,0.9738715240392247,0.920210993676976,0.9689115986175999,0.9772687327816972,0.9622586749816058,0.021210253940244735
7.191072273254394,1.0742359393277372,0.12473435401916504,0.16741133559975102,False,100,0.001,0.01,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 0.01}",-896249159.4189116,-1321504038.6998143,-1424411663.9069154,-965056744.9455558,-493357235.1424181,-1020115768.422723,331704400.2849412,88,-282463343.79825866,-271938339.7867634,-362008252.91706085,-298297415.1327453,-266979043.6727586,-296337279.06151736,34543361.86047095,0.8682621046041001,0.749718244960227,0.8045272579173814,0.8197517570050521,0.9018066038070771,0.8288131936587675,0.052558884536376756,96,0.9509093064486112,0.9555973384574503,0.9356711624184755,0.9512069756787528,0.9569308484696952,0.9500631262945969,0.007575567947237717
5.9505232810974125,0.3446434064847759,0.02970156669616699,0.009036521296902175,False,100,0.001,0.1,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 0.1}",-881965690.0183893,-1311262574.9693754,-1453192632.4133625,-780302371.142652,-470051008.78559333,-979354855.4658744,358659148.05945987,56,-307035523.540459,-278885096.28600204,-373798073.22815424,-320048047.8795598,-286193251.6910536,-313191998.52504575,33656796.51942961,0.8703616035860534,0.7516578920907437,0.8005776308704379,0.8542592110361453,0.9064452659273499,0.8366603207021461,0.054484510394096006,64,0.9466387864958504,0.9544630575101736,0.9335761122924181,0.9476491870464056,0.9538312057962834,0.9472316698282262,0.007521262203744156
5.737487888336181,0.309113176794498,0.04557943344116211,0.03397665445423343,False,100,0.001,1.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 1.0}",-879462456.7402875,-1298629952.148483,-1606363365.5302615,-669433573.5986814,-453291594.73737264,-981436188.5510172,419005213.78222835,60,-324076351.92498386,-286910681.756263,-445974573.10297334,-334297944.17886937,-306728383.8028128,-339597586.95318043,55572210.01115244,0.870729548906031,0.7540504046505079,0.7795579327257014,0.8749667042119903,0.9097809092834732,0.8378170999555408,0.06008843824556779,54,0.9436771771314721,0.9531526231095067,0.9207503540390174,0.9453183068528979,0.9505184711919141,0.9426833864649616,0.011488966927754082
5.881444215774536,0.15683191817461553,0.025852012634277343,0.005181523211174886,False,100,0.001,10.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 10.0}",-890028285.988079,-1319888053.9594617,-1818756292.067871,-666406527.8740538,-464644104.8003463,-1031944652.9379623,485298309.4268623,93,-332747062.17034614,-273148627.89111173,-533097309.91225845,-330338460.2292158,-315002098.8279497,-356866711.80617636,90668729.70692779,0.869176498514197,0.7500242988844593,0.7504111426500117,0.8755320799540771,0.9075214075695155,0.8305330855144522,0.06685299552706185,91,0.9421702517591237,0.9553997200815034,0.9052686506781096,0.945965966493425,0.9491837526266137,0.9395976683277552,0.017704534513174105
5.567168140411377,0.27159115111011695,0.029209327697753907,0.01256303908293123,False,100,0.01,0.01,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 0.01}",-896243445.2568364,-1321504245.3215046,-1425101410.3379574,-793784928.8188174,-493390613.3544436,-986004928.6179119,344395129.92722183,66,-282463669.254109,-271930473.1120044,-362238838.15990937,-298283955.0500168,-266966493.97756797,-296376685.9107215,34634114.733011946,0.8682629445175079,0.7497182058278159,0.8044326036614288,0.8517410095470257,0.9017999605073256,0.8351909448122207,0.05302091556913775,74,0.9509092498860385,0.9555986229445773,0.9356301874392688,0.951209177367774,0.9569328729908576,0.9500560221257033,0.007591758329696931
5.820531129837036,0.2174699525544236,0.030678749084472656,0.0038701253886121506,False,100,0.01,0.1,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 0.1}",-881927149.2056593,-1311202225.3434422,-1455831177.172264,-713381288.5377967,-470063473.73425776,-966481062.7986839,367677983.3253527,41,-307145245.77006996,-278895281.40563464,-374916837.1339813,-320056870.4379909,-286139704.26462483,-313430787.8024603,34063034.84684346,0.8703672686240649,0.7516693218025359,0.8002155420219687,0.8667583802529,0.9064427850158409,0.839090659543462,0.05555862292247059,43,0.9466197173299998,0.9544613944625129,0.9333773080358574,0.9476477439252579,0.9538398440856083,0.9471892015678472,0.007594982708683356
5.4144378185272215,0.2553389455888681,0.01920313835144043,0.0015972969417528552,False,100,0.01,1.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 1.0}",-879459908.2797014,-1298650631.8655353,-1611429253.1697392,-665750195.6899718,-453293243.6362612,-981716646.5282418,421071882.0632679,61,-324073219.9952787,-286894978.1601837,-448565515.6330596,-334291963.5941647,-306715312.6279726,-340108198.0021319,56569727.610487714,0.8707299234992238,0.7540464880859528,0.7788627383706825,0.875654666240968,0.9097805811014373,0.837814879459653,0.06031054656175466,55,0.9436777214449371,0.9531551872255569,0.9202899437587049,0.9453192851074859,0.9505205798383537,0.9425925434750075,0.011665692339864734
5.1893144130706785,0.11550005539459712,0.020747613906860352,0.0019388455059931203,False,100,0.01,10.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 10.0}",-890025241.9017884,-1319905322.572501,-1820097509.5463643,-667026985.6943296,-464643850.34347314,-1032339782.0116913,485642196.6265231,94,-332742053.98454636,-273144798.62243134,-533814456.66917455,-330334560.16513556,-314992486.106832,-357005671.10962397,90949625.14979456,0.8691769459584341,0.7500210283543269,0.7502270866885974,0.8754161940929162,0.9075214582143278,0.8304725426617205,0.0668824003532222,92,0.942171122156362,0.9554003453325117,0.9051412137567797,0.9459666044336547,0.9491853033541043,0.9395729178066825,0.017754309653176436
5.169048500061035,0.08054357896683761,0.02151455879211426,0.002716809683530189,False,100,0.1,0.01,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.1, 'stacking__ridge__alpha': 0.01}",-896159945.1617988,-1321599214.3722887,-1425722153.553724,-747515843.0252286,-493662409.74975735,-976931913.1725595,350118118.7469127,54,-282444474.31843466,-271838388.9133016,-362503332.78973347,-297752302.7718732,-266911761.18137702,-296290051.994944,34753430.192500964,0.8682752180317087,0.7497002194880027,0.804347418752045,0.8603829069929083,0.9017458645921798,0.836890325571369,0.053673660544729995,63,0.9509125858683017,0.9556136586453601,0.9355831867647095,0.9512961406507993,0.9569417025044419,0.9500694548867225,0.00761621394861354
5.353499221801758,0.2536460877972534,0.019919395446777344,0.00418497062724014,False,100,0.1,0.1,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.1, 'stacking__ridge__alpha': 0.1}",-881530898.12805,-1310813875.952644,-1460348218.868375,-692701936.1664525,-470124414.6695237,-963103868.7570091,371740309.80242085,24,-307971284.0368822,-278840160.1166627,-376775216.00409365,-319907577.35985076,-285693228.4058318,-313837493.18466425,34783123.054632,0.8704255127880499,0.7517428719122982,0.7995956660768233,0.8706207613519704,0.9064306558790315,0.8397630936016347,0.0560320000170707,34,0.9464761560775112,0.9544703947819968,0.9330470742593148,0.947672164052363,0.9539118697253456,0.9471155317793063,0.007732067731627543
5.248249053955078,0.09213589347991916,0.024236345291137697,0.004965897560701949,False,100,0.1,1.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.1, 'stacking__ridge__alpha': 1.0}",-879425170.4823388,-1298881560.1400673,-1616297289.1873689,-664313994.9511158,-453286004.06925315,-982440803.7660288,422783747.4726298,62,-324041000.3382025,-286722333.79650426,-451044345.3942741,-334230607.66561145,-306624312.46033055,-340532519.93098456,57567092.24827754,0.8707350295395109,0.7540027522121713,0.7781946952950501,0.875922912290874,0.9097820219998793,0.8377274822674972,0.060488393754792806,56,0.9436833210575827,0.9531833769587651,0.9198494559084515,0.9453293212028803,0.9505352600168259,0.9425161470289011,0.011841884123617597
5.588084745407104,0.13855674179040378,0.01941370964050293,0.003167219317067385,False,100,0.1,10.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 0.1, 'stacking__ridge__alpha': 10.0}",-890002892.17959,-1320076216.7525516,-1821551208.4960222,-667297353.8999007,-464642377.83252674,-1032714009.8321183,486095122.0860163,96,-332699345.68857783,-273098187.88258016,-534593241.7870984,-330300283.26721966,-314926533.98991364,-357123518.5230779,91271430.94811842,0.8691802310999979,0.7499886624333335,0.7500275948372931,0.8753656961359089,0.9075217512896907,0.8304167871592447,0.066931741329507,94,0.9421785446411393,0.9554079560317147,0.9050028237036299,0.9459722111651542,0.9491959427723831,0.9395514956628042,0.017811122387539843
5.386515426635742,0.18089841100616694,0.025213003158569336,0.009811745669508954,False,100,1.0,0.01,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 1.0, 'stacking__ridge__alpha': 0.01}",-896346650.0438925,-1320363857.7380445,-1425617714.8081164,-686057253.5979962,-495239967.1073618,-964725088.6590822,358231377.58551264,36,-281812346.4982949,-273076150.062861,-368572961.52394795,-295287660.2759192,-267778229.9119935,-297305469.6546033,36829557.7814035,0.8682477746495101,0.7499341856488801,0.8043617509345881,0.8718618203513466,0.9014318817343271,0.8391674826637304,0.05470915599380805,42,0.9510224464706953,0.9554115544130642,0.9345046142242296,0.9516992864883009,0.9568019234695715,0.9498879650131723,0.007994101282255594
5.420267724990845,0.22209300254877934,0.03266167640686035,0.012543004928445936,False,100,1.0,0.1,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 1.0, 'stacking__ridge__alpha': 0.1}",-880668496.673898,-1317495165.8675604,-1498326630.452201,-701777257.1573582,-471854213.3381865,-974024352.6978407,381542585.75067735,52,-305475205.80410856,-274612432.9478317,-386351725.80030763,-312004401.31955,-281568988.1708473,-312002550.808529,39735698.5760859,0.8705522754760395,0.7504774917720451,0.7943838692063381,0.8689257204418961,0.9060863722769942,0.8380851458346626,0.056946158740017155,50,0.9469099617882193,0.9551607069267244,0.9313453292346794,0.9489649002317156,0.9545771935844184,0.9473916183531514,0.008627651268540868
5.619631338119507,0.18304366351409412,0.030103683471679688,0.015340586826385342,False,100,1.0,1.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 1.0, 'stacking__ridge__alpha': 1.0}",-879193264.2189335,-1300905818.273868,-1628777000.7519722,-665548404.7107921,-453291920.9147235,-985543281.774058,426661858.0035192,65,-323529618.8972947,-285211790.2383747,-455665135.5885015,-333119656.1756242,-305831397.273565,-340671519.63467205,59772941.74386679,0.8707691169835537,0.7536193747395761,0.776482098086149,0.8756923557028984,0.9097808443640607,0.8372687579752476,0.06090794188718187,60,0.9437721965529511,0.9534300216739219,0.9190283418606155,0.9455110414603171,0.9506631733685995,0.942480954983281,0.012228692082411155
5.243310403823853,0.24254107314275433,0.021136999130249023,0.004521496576777656,False,100,1.0,10.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 100, 'stacking__lasso__alpha': 1.0, 'stacking__ridge__alpha': 10.0}",-889881145.6026944,-1319645932.531401,-1821975680.7176185,-667031341.1002083,-464638682.6546649,-1032634556.5213172,486230089.66771674,95,-332505603.5175027,-272686581.8717549,-534968834.134011,-329816465.9391015,-314471304.1145501,-356889757.91538405,91574240.4715433,0.8691981263890961,0.7500701546474181,0.7499693442969502,0.8754153806130237,0.9075224867447281,0.8304350985382432,0.06693508099104051,93,0.9422122160457908,0.95547516392304,0.9049360809736322,0.9460513500026376,0.9492693806130968,0.9395888383116395,0.01786363904640312
8.19511604309082,0.3058198920709128,0.03776459693908692,0.025012865836163217,False,200,0.001,0.01,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 200, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 0.01}",-911225882.2610722,-1317245035.4273868,-1366430261.810016,-932310748.5461137,-499072908.64950496,-1005256967.3388188,315647905.2162562,82,-174676068.6737541,-191985213.5671341,-301273992.9027507,-199817926.13046908,-155071446.94406405,-204564929.64363438,50747167.51737898,0.8660607056667408,0.7505248643745664,0.8124840754195559,0.8258678826598718,0.9006690074504964,0.8311213071142461,0.05084953421478072,90,0.9696421870437495,0.9686522523235228,0.9464636355640801,0.9673154360886217,0.9749838206228507,0.965411466328565,0.009825243507385529
8.227829265594483,0.32541286344848624,0.022214508056640624,0.004260702185060462,False,200,0.001,0.1,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 200, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 0.1}",-893188242.6517283,-1306647116.8055294,-1395180279.122278,-757721603.5327101,-477924376.87583053,-966132323.7976153,342676330.94762605,40,-201623858.6147874,-199536297.16819772,-315057635.1636652,-226170577.29648373,-173279743.51023626,-223133622.35067406,48916582.370734125,0.8687120227196743,0.7525320210648001,0.8085386958208405,0.858476728512176,0.9048782214062856,0.8386275379047554,0.0529263565658142,45,0.9649587981123089,0.9674192955816363,0.9440142834370517,0.9630048873408208,0.9720464519323012,0.9622887432808238,0.009624275377792691
7.906287717819214,0.30262305106850207,0.019258737564086914,0.0007404830621700209,False,200,0.001,1.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 200, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 1.0}",-888227202.3478281,-1294286749.0697322,-1548626336.3723483,-636992116.5424331,-461819248.4856587,-965990330.5636002,403910550.14975476,38,-217650963.66002947,-207799193.64020422,-397462287.1947863,-242688787.055924,-190702731.06132847,-251260792.5224545,75012220.74253598,0.8694412362444421,0.754872970800297,0.7874812148043147,0.8810259496037364,0.9080836416172561,0.8401810026140092,0.058634405049292626,29,0.9621733687121181,0.9660701125436898,0.9293709833637616,0.9603029751898987,0.9692357695632822,0.9574306418745501,0.014367252245732381
7.655601167678833,0.2789984453613779,0.020414209365844725,0.0027259311816630284,False,200,0.001,10.0,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 200, 'stacking__lasso__alpha': 0.001, 'stacking__ridge__alpha': 10.0}",-897621976.1563536,-1310086188.868648,-1732368659.4528863,-626825713.1222428,-470979566.6380125,-1007576420.8476288,460832554.0104467,83,-220218005.7184176,-197672489.3350779,-479474079.0349083,-241964275.45011088,-192055386.6133462,-266276847.23037213,108056430.45692486,0.86806031698081,0.7518806897283387,0.7622661617130826,0.8829247771738918,0.9062604541062274,0.8342784799404701,0.06428724470914458,79,0.961727229849187,0.9677236220273271,0.9147974945149819,0.960421484806845,0.9690175587024717,0.9547374779801625,0.020243159272428687
8.049308490753173,0.25348905063547345,0.01934819221496582,0.0011568133081982933,False,200,0.01,0.01,"{'stacking__final_estimator__fit_intercept': False, 'stacking__gbr__n_estimators': 200, 'stacking__lasso__alpha': 0.01, 'stacking__ridge__alpha': 0.01}",-911219541.2952772,-1317241034.386435,-1367281294.538746,-758864691.1675805,-499105119.5915019,-970742336.1959082,331113653.2954318,49,-174677220.73426187,-191978880.83503014,-301612504.69339323,-199808225.1537948,-155054836.58093268,-204626333.59948254,50879804.03255226,0.8660616377127905,0.7505256221380859,0.8123672877623762,0.8582632285922451,0.9006625964736951,0.8375760745358386,0.05183157164493579,58,0.9696419868214885,0.9686532863452811,0.9464034820459649,0.9673170228941614,0.9749865002123677,0.9654004556638528,0.009849080979222057
